application_id,district_name,gender,residential_type,specially_abled_type,enterprise_type,sector,ifsc_code,days_to_bhd_verification,days_to_sbdu_verification,days_to_dlic_approval,days_to_bank_sanction,days_to_disbursement,total_tat_days,applicant_monthly_income,loan_tenure_months,interest_rate,emi_amount,emi_to_income_ratio,risk_score,credit_eligibility_score,repayment_status,loan_amount_inr,project_cost_inr
7698,Poonch,Other,Urban,Multiple,Unknown,Services,JKBK025665,12.0,34.0,38.0,23.0,24.0,188.0,82813.0,35.12,11.8,17897.0,0.3,47.0,0.97,Late,100541.0,2301000.0
7699,Kathua,Female,Urban,Visual,Nano Entrepreneur,Tourism,JKBK089577,5.0,45.0,8.0,65.0,24.0,188.0,82305.0,35.12,9.19,17897.0,0.3,5.0,0.06,On-Time,3250534.0,5009000.0
7700,Srinagar,Male,Rural,Hearing,Msme Sunrise Sector,Tourism,JKBK013840,25.0,19.0,48.0,65.0,18.0,188.0,57220.0,12.0,12.18,17897.0,0.3,73.0,0.83,Default,2646541.0,2301000.0
7701,Jammu,Unknown,Rural,Unknown,Msme Sunrise Sector,Agri,JKBK060653,6.0,86.0,39.0,50.0,26.0,207.0,105525.0,48.0,9.88,17897.0,0.3,50.0,0.39,Unknown,5757603.0,6581438.0
7702,Poonch,Male,Urban,Unknown,Existing Enterprise,Manufacturing,JKBK076492,20.0,23.0,43.0,44.0,21.0,188.0,115652.0,36.0,9.92,17897.0,0.3,80.0,0.43,Unknown,4495014.0,4131000.0
7703,Udhampur,Female,Urban,Unknown,Nano Entrepreneur,Agri,JKBK031679,34.0,34.0,18.0,65.0,24.0,188.0,60639.0,18.0,9.38,17897.0,0.3,51.0,0.51,Late,1830212.5,6422000.0
7704,Ganderbal,Unknown,Unknown,Unknown,Msme Sunrise Sector,Manufacturing,JKBK077111,19.0,26.0,17.0,11.0,45.0,164.0,119813.0,12.0,13.61,17897.0,0.3,78.0,0.27,On-Time,1863819.0,340168.0
7705,Kishtwar,Male,Urban,Multiple,Existing Enterprise,Healthcare,JKBK057979,31.0,32.0,49.0,65.0,22.0,188.0,50363.0,36.0,13.99,17897.0,0.3,67.0,0.22,Late,33981.0,2301000.0
7706,Kishtwar,Female,Urban,Multiple,Msme Sunrise Sector,Unknown,JKBK061970,20.0,40.0,5.0,65.0,19.0,188.0,78234.0,48.0,8.65,17897.0,0.3,67.0,0.13,Default,34588.0,2301000.0
7707,Kulgam,Unknown,Urban,Multiple,Existing Enterprise,Healthcare,JKBK021016,28.0,75.0,25.0,9.0,4.0,164.0,43989.0,60.0,6.86,17897.0,0.3,89.0,0.65,On-Time,4125417.0,5831279.0
7708,Bandipora,Other,Unknown,Unknown,Unknown,Services,JKBK033421,21.0,50.0,5.0,75.0,27.0,178.0,18871.0,60.0,10.69,17897.0,0.3,95.0,0.85,Default,1830212.5,1555693.0
7709,Srinagar,Other,Unknown,Unknown,Msme Sunrise Sector,Manufacturing,JKBK054644,15.0,49.0,14.0,114.0,24.0,188.0,91339.0,12.0,6.73,17897.0,0.3,4.0,0.68,Unknown,47654.0,2301000.0
7710,Jammu,Male,Urban,Locomotor,Existing Enterprise,Services,JKBK027436,36.0,43.0,12.0,46.0,11.0,164.0,11620.0,12.0,13.15,17897.0,0.3,54.0,0.37,Late,1830212.5,2301000.0
7711,Udhampur,Female,Urban,Visual,Unknown,Retail,JKBK097343,40.0,31.0,51.0,101.0,22.0,212.0,16817.0,35.12,6.97,17897.0,0.3,80.0,0.49,Default,1830212.5,1697214.0
7712,Bandipora,Female,Rural,Visual,Existing Enterprise,Tourism,JKBK079910,35.0,25.0,60.0,99.0,18.0,212.0,22059.0,18.0,7.71,17897.0,0.3,61.0,0.15,On-Time,4023446.0,42734.0
7713,Anantnag,Other,Urban,Unknown,Existing Enterprise,It,JKBK044124,24.0,33.0,25.0,114.0,27.0,212.0,81256.0,36.0,13.78,17897.0,0.3,77.0,0.54,Late,1830212.5,2301000.0
7714,Doda,Other,Rural,Hearing,Nano Entrepreneur,Services,JKBK039878,13.0,8.0,46.0,100.0,25.0,192.0,72062.0,18.0,9.78,17897.0,0.3,45.0,0.51,On-Time,2758000.0,4381000.0
7715,Poonch,Male,Rural,Multiple,Nano Entrepreneur,Agri,JKBK032290,27.0,48.0,11.0,37.0,20.0,188.0,21168.0,24.0,10.01,17897.0,0.3,91.0,0.77,Late,3119398.0,3135000.0
7716,Jammu,Male,Rural,Unknown,Unknown,Retail,JKBK069040,37.0,38.0,25.0,75.0,24.0,188.0,32671.0,36.0,10.56,17897.0,0.3,35.0,0.39,Default,4868320.0,57497.0
7717,Bandipora,Female,Rural,Unknown,Nano Entrepreneur,Healthcare,JKBK029049,39.0,28.0,13.0,107.0,44.0,212.0,64658.0,60.0,9.53,17897.0,0.3,89.0,0.54,Unknown,2287000.0,2798000.0
7718,Ramban,Female,Rural,Unknown,Existing Enterprise,Tourism,JKBK070179,20.0,52.0,53.0,58.0,13.0,188.0,59500.0,12.0,13.92,17897.0,0.3,12.0,0.93,Late,45640.0,2301000.0
7719,Shopian,Male,Rural,Hearing,Nano Entrepreneur,Manufacturing,JKBK074274,35.0,70.0,56.0,64.0,5.0,212.0,91554.0,35.12,9.64,17897.0,0.3,60.0,0.22,On-Time,4683623.0,23261.0
7720,Shopian,Male,Rural,Unknown,Msme Sunrise Sector,It,JKBK031173,30.0,5.0,46.0,17.0,24.0,188.0,42775.0,48.0,8.0,17897.0,0.3,31.0,0.94,Late,3125548.0,188681.0
7721,Ramban,Male,Rural,Unknown,Existing Enterprise,Agri,JKBK018488,32.0,67.0,17.0,109.0,7.0,212.0,20582.0,35.12,9.69,17897.0,0.3,51.0,0.71,On-Time,5374495.0,2301000.0
7722,Srinagar,Male,Rural,Hearing,Nano Entrepreneur,Tourism,JKBK011630,7.0,90.0,21.0,71.0,25.0,212.0,74877.0,48.0,11.32,17897.0,0.3,68.0,0.51,Late,1830212.5,1434000.0
7723,Anantnag,Unknown,Rural,Hearing,Unknown,Agri,JKBK078062,37.0,88.0,53.0,118.0,39.0,212.0,40307.0,60.0,12.04,17897.0,0.3,1.0,0.13,Late,1095743.0,2301000.0
7724,Srinagar,Female,Rural,Locomotor,Existing Enterprise,Tourism,JKBK012835,38.0,88.0,39.0,88.0,9.0,212.0,34353.0,48.0,12.14,17897.0,0.3,18.0,0.03,Default,1830212.5,889000.0
7725,Ramban,Unknown,Rural,Unknown,Msme Sunrise Sector,Retail,JKBK047358,11.0,48.0,36.0,112.0,12.0,188.0,48712.0,48.0,8.39,17897.0,0.3,91.0,0.38,Late,4301287.0,54097.0
7726,Jammu,Other,Rural,Locomotor,Unknown,Agri,JKBK089244,8.0,74.0,58.0,36.0,34.0,210.0,91043.0,35.12,12.02,17897.0,0.3,23.0,0.62,Unknown,2564000.0,2566000.0
7727,Doda,Other,Urban,Unknown,Unknown,Retail,JKBK032602,35.0,82.0,23.0,47.0,9.0,196.0,64658.0,36.0,6.57,17897.0,0.3,86.0,0.9,Unknown,2093000.0,5493667.0
7728,Kulgam,Female,Unknown,Unknown,Nano Entrepreneur,Unknown,JKBK096936,7.0,79.0,14.0,107.0,2.0,209.0,87585.0,12.0,13.2,17897.0,0.3,26.0,0.97,Default,4772265.0,2301000.0
7729,Kulgam,Unknown,Urban,Multiple,Existing Enterprise,Unknown,JKBK034182,25.0,38.0,32.0,13.0,15.0,188.0,10952.0,24.0,7.93,17897.0,0.3,72.0,0.78,Late,1096769.0,25260.0
7730,Shopian,Female,Rural,Visual,Existing Enterprise,Healthcare,JKBK061487,13.0,48.0,35.0,10.0,9.0,164.0,37939.0,24.0,8.39,17897.0,0.3,17.0,0.64,Default,2761037.0,546300.0
7731,Kathua,Male,Urban,Multiple,Unknown,Healthcare,JKBK045985,19.0,19.0,18.0,94.0,24.0,188.0,64658.0,48.0,12.62,17897.0,0.3,60.0,0.94,Late,1830212.5,3595831.0
7732,Ramban,Male,Rural,Unknown,Unknown,Services,JKBK033574,32.0,17.0,27.0,37.0,4.0,164.0,77114.0,60.0,13.03,17897.0,0.3,34.0,0.51,Late,1830212.5,54740.0
7733,Udhampur,Male,Urban,Unknown,Existing Enterprise,Tourism,JKBK077806,13.0,29.0,32.0,115.0,22.0,188.0,19265.0,48.0,10.15,17897.0,0.3,70.0,0.47,Default,3377000.0,2301000.0
7734,Kishtwar,Female,Urban,Unknown,Unknown,Retail,JKBK073365,26.0,70.0,4.0,91.0,17.0,208.0,81288.0,60.0,13.31,17897.0,0.3,59.0,0.28,On-Time,12911.0,3268831.0
7735,Poonch,Female,Rural,Unknown,Nano Entrepreneur,It,JKBK066152,24.0,48.0,32.0,8.0,35.0,188.0,61190.0,35.12,9.9,17897.0,0.3,51.0,0.89,Late,2610000.0,46898.0
7736,Baramulla,Other,Urban,Multiple,Existing Enterprise,Retail,JKBK038182,15.0,77.0,46.0,33.0,31.0,202.0,9402.0,36.0,7.34,17897.0,0.3,84.0,0.03,On-Time,2089620.0,2301000.0
7737,Jammu,Female,Rural,Unknown,Existing Enterprise,Agri,JKBK065453,17.0,22.0,27.0,73.0,24.0,188.0,26852.0,60.0,6.5,17897.0,0.3,91.0,0.16,On-Time,16535.0,2301000.0
7738,Kathua,Male,Unknown,Hearing,Existing Enterprise,It,JKBK017865,7.0,86.0,14.0,92.0,13.0,212.0,53497.0,24.0,9.52,17897.0,0.3,82.0,0.99,Default,24997.0,2301000.0
7739,Doda,Male,Unknown,Locomotor,Existing Enterprise,Retail,JKBK098626,30.0,35.0,15.0,114.0,24.0,188.0,35086.0,12.0,13.07,17897.0,0.3,52.0,0.94,On-Time,4548426.0,37236.0
7740,Shopian,Unknown,Rural,Unknown,Msme Sunrise Sector,Retail,JKBK091592,25.0,67.0,31.0,72.0,11.0,206.0,37163.0,18.0,10.31,17897.0,0.3,51.0,0.77,On-Time,992756.0,1196000.0
7741,Rajouri,Other,Urban,Hearing,Existing Enterprise,Manufacturing,JKBK054309,0.0,20.0,26.0,14.0,30.0,164.0,64658.0,36.0,11.88,17897.0,0.3,48.0,0.24,Default,11334.0,2301000.0
7742,Samba,Male,Unknown,Visual,Existing Enterprise,Healthcare,JKBK012110,24.0,14.0,30.0,57.0,12.0,164.0,61583.0,24.0,7.83,17897.0,0.3,73.0,0.25,On-Time,1830212.5,1303285.0
7743,Baramulla,Male,Rural,Locomotor,Msme Sunrise Sector,Retail,JKBK094497,34.0,37.0,5.0,34.0,24.0,188.0,25844.0,24.0,8.52,17897.0,0.3,49.0,0.56,Default,2029000.0,6070965.0
7744,Kishtwar,Other,Rural,Unknown,Existing Enterprise,Healthcare,JKBK044515,20.0,84.0,24.0,100.0,24.0,188.0,91682.0,24.0,10.47,17897.0,0.3,45.0,0.52,On-Time,2188729.0,2891816.0
7745,Udhampur,Male,Urban,Locomotor,Msme Sunrise Sector,Tourism,JKBK023085,20.0,48.0,32.0,63.0,22.0,188.0,93972.0,60.0,6.74,17897.0,0.3,96.0,0.58,Default,4766942.0,35742.0
7746,Kupwara,Female,Rural,Unknown,Existing Enterprise,Tourism,JKBK066766,37.0,41.0,8.0,27.0,22.0,164.0,89837.0,35.12,13.37,17897.0,0.3,31.0,0.47,On-Time,1830212.5,5425264.0
7747,Kupwara,Male,Urban,Unknown,Nano Entrepreneur,Unknown,JKBK033127,20.0,52.0,51.0,117.0,40.0,188.0,98363.0,12.0,13.93,17897.0,0.3,29.0,0.85,On-Time,2012399.0,5173000.0
7748,Kishtwar,Male,Rural,Locomotor,Existing Enterprise,It,JKBK026826,34.0,77.0,9.0,113.0,6.0,212.0,41151.0,18.0,11.53,17897.0,0.3,69.0,0.07,On-Time,2122382.0,55657.0
7749,Samba,Female,Rural,Unknown,Existing Enterprise,Healthcare,JKBK062215,12.0,80.0,5.0,18.0,24.0,188.0,64658.0,18.0,7.03,17897.0,0.3,91.0,0.12,Late,3431362.0,1460000.0
7750,Poonch,Male,Unknown,Hearing,Nano Entrepreneur,Unknown,JKBK052454,21.0,80.0,46.0,80.0,42.0,212.0,64658.0,35.12,7.99,17897.0,0.3,81.0,0.16,On-Time,2629092.0,5078504.0
7751,Pulwama,Other,Rural,Unknown,Existing Enterprise,Manufacturing,JKBK082933,15.0,56.0,51.0,76.0,4.0,202.0,91129.0,36.0,9.98,17897.0,0.3,14.0,0.13,On-Time,989201.0,2608764.0
7752,Poonch,Male,Rural,Unknown,Unknown,Manufacturing,JKBK027907,19.0,48.0,31.0,92.0,36.0,188.0,64658.0,18.0,10.87,17897.0,0.3,94.0,0.39,Late,2043915.0,6329000.0
7753,Jammu,Male,Unknown,Unknown,Existing Enterprise,Unknown,JKBK037043,21.0,90.0,30.0,97.0,27.0,212.0,20405.0,12.0,8.91,17897.0,0.3,83.0,0.89,Unknown,15392.0,2290512.0
7754,Jammu,Other,Rural,Unknown,Existing Enterprise,Agri,JKBK067815,0.0,59.0,58.0,41.0,41.0,199.0,118620.0,48.0,10.93,17897.0,0.3,56.0,0.68,Default,4345799.0,2301000.0
7755,Kupwara,Unknown,Rural,Unknown,Nano Entrepreneur,Retail,JKBK060653,28.0,90.0,19.0,66.0,10.0,212.0,118704.0,12.0,7.85,17897.0,0.3,71.0,0.66,Late,14765.0,1206507.0
7756,Udhampur,Female,Rural,Hearing,Existing Enterprise,It,JKBK088000,36.0,60.0,23.0,27.0,20.0,166.0,8825.0,18.0,8.59,17897.0,0.3,64.0,0.07,On-Time,1726172.0,2301000.0
7757,Doda,Female,Rural,Unknown,Msme Sunrise Sector,Retail,JKBK017820,20.0,48.0,51.0,60.0,38.0,188.0,97583.0,18.0,7.65,17897.0,0.3,81.0,0.73,Unknown,710000.0,4643655.0
7758,Udhampur,Male,Rural,Hearing,Msme Sunrise Sector,It,JKBK041666,27.0,69.0,32.0,23.0,7.0,188.0,75768.0,24.0,10.54,17897.0,0.3,62.0,0.04,Late,4058545.0,1641394.0
7759,Bandipora,Male,Urban,Multiple,Unknown,Unknown,JKBK030383,26.0,43.0,3.0,103.0,7.0,182.0,56027.0,12.0,9.52,17897.0,0.3,34.0,0.28,Late,3540091.0,3443648.0
7760,Rajouri,Male,Urban,Visual,Unknown,Tourism,JKBK047140,18.0,31.0,45.0,13.0,36.0,164.0,72181.0,48.0,8.8,17897.0,0.3,66.0,0.81,On-Time,1842273.0,5621346.0
7761,Bandipora,Other,Urban,Visual,Existing Enterprise,Retail,JKBK017531,36.0,9.0,32.0,117.0,6.0,188.0,22224.0,48.0,8.41,17897.0,0.3,52.0,0.23,Late,12801.0,1763179.0
7762,Udhampur,Other,Unknown,Hearing,Existing Enterprise,It,JKBK075513,40.0,38.0,30.0,17.0,10.0,164.0,15008.0,60.0,10.77,17897.0,0.3,73.0,0.93,Late,2203000.0,6112573.0
7763,Pulwama,Female,Unknown,Unknown,Unknown,Agri,JKBK027436,2.0,21.0,4.0,17.0,7.0,164.0,64658.0,24.0,8.86,17897.0,0.3,51.0,0.07,Late,5170606.0,38315.0
7764,Kathua,Male,Urban,Multiple,Unknown,Manufacturing,JKBK056907,39.0,58.0,9.0,16.0,9.0,164.0,58204.0,60.0,11.24,17897.0,0.3,39.0,0.92,Default,1982036.0,2301000.0
7765,Srinagar,Other,Unknown,Hearing,Unknown,Retail,JKBK050548,10.0,28.0,40.0,88.0,11.0,177.0,112007.0,35.12,9.09,17897.0,0.3,29.0,0.79,Unknown,1830212.5,431000.0
7766,Rajouri,Other,Rural,Visual,Nano Entrepreneur,Healthcare,JKBK031300,15.0,22.0,59.0,96.0,14.0,206.0,88958.0,48.0,13.0,17897.0,0.3,98.0,0.86,Late,333000.0,4308369.0
7767,Ramban,Female,Rural,Unknown,Msme Sunrise Sector,Retail,JKBK025283,20.0,53.0,39.0,14.0,44.0,188.0,91887.0,24.0,10.56,17897.0,0.3,51.0,0.62,On-Time,4338029.0,4126709.0
7767,Kupwara,Male,Urban,Hearing,Nano Entrepreneur,It,JKBK025665,24.0,58.0,56.0,34.0,26.0,198.0,64658.0,24.0,6.97,17897.0,0.3,29.0,0.68,On-Time,20167.0,4231076.0
7769,Shopian,Female,Urban,Multiple,Nano Entrepreneur,Unknown,JKBK019045,21.0,8.0,29.0,69.0,24.0,188.0,14621.0,48.0,10.84,17897.0,0.3,87.0,0.18,Late,1830212.5,6111603.0
7770,Reasi,Unknown,Urban,Multiple,Nano Entrepreneur,Retail,JKBK092458,3.0,83.0,10.0,65.0,38.0,188.0,81193.0,24.0,14.31,17897.0,0.3,82.0,0.46,Late,1279037.0,6598.0
7771,Reasi,Other,Rural,Unknown,Nano Entrepreneur,Tourism,JKBK022737,17.0,12.0,51.0,25.0,4.0,164.0,86689.0,35.12,14.25,17897.0,0.3,20.0,0.77,Unknown,2328465.0,41303.0
7772,Anantnag,Unknown,Unknown,Unknown,Existing Enterprise,It,JKBK018488,12.0,25.0,31.0,65.0,44.0,188.0,107268.0,18.0,10.56,17897.0,0.3,12.0,0.46,Late,3606000.0,4251102.0
7773,Srinagar,Female,Urban,Unknown,Msme Sunrise Sector,Agri,JKBK079413,20.0,55.0,15.0,93.0,24.0,188.0,109037.0,60.0,10.83,17897.0,0.3,16.0,0.83,Unknown,1830212.5,2673385.0
7774,Reasi,Female,Rural,Hearing,Nano Entrepreneur,Services,JKBK017531,38.0,67.0,23.0,116.0,20.0,212.0,60332.0,24.0,10.23,17897.0,0.3,45.0,0.88,Late,3614094.0,2301000.0
7775,Baramulla,Unknown,Rural,Visual,Nano Entrepreneur,Retail,JKBK082052,10.0,90.0,49.0,18.0,24.0,188.0,78777.0,12.0,8.45,17897.0,0.3,76.0,0.39,Unknown,4146191.0,15111.0
7776,Rajouri,Other,Unknown,Multiple,Nano Entrepreneur,Unknown,JKBK082933,37.0,48.0,12.0,51.0,24.0,188.0,63738.0,24.0,11.55,17897.0,0.3,56.0,0.19,Unknown,3161929.0,4439000.0
7777,Kathua,Female,Unknown,Multiple,Unknown,It,JKBK075513,37.0,57.0,19.0,69.0,30.0,212.0,64658.0,60.0,10.65,17897.0,0.3,64.0,0.01,Unknown,112000.0,1276538.0
7778,Budgam,Unknown,Urban,Hearing,Existing Enterprise,Manufacturing,JKBK076492,29.0,66.0,34.0,100.0,32.0,212.0,19254.0,18.0,12.7,17897.0,0.3,70.0,0.21,Late,1848000.0,2301000.0
7779,Samba,Unknown,Urban,Visual,Nano Entrepreneur,Services,JKBK054843,3.0,54.0,24.0,103.0,10.0,194.0,70842.0,12.0,12.08,17897.0,0.3,23.0,0.4,Late,21852.0,2601371.0
7780,Samba,Male,Urban,Multiple,Msme Sunrise Sector,Healthcare,JKBK086267,29.0,39.0,39.0,90.0,38.0,212.0,50732.0,48.0,12.48,17897.0,0.3,22.0,0.26,Late,5153678.0,2301000.0
7781,Kupwara,Unknown,Rural,Multiple,Existing Enterprise,Manufacturing,JKBK071310,39.0,14.0,60.0,55.0,4.0,172.0,64658.0,60.0,8.57,17897.0,0.3,51.0,0.14,On-Time,5061886.0,6366000.0
7782,Ramban,Male,Urban,Unknown,Nano Entrepreneur,Retail,JKBK019317,22.0,52.0,16.0,106.0,5.0,201.0,103771.0,35.12,8.59,17897.0,0.3,43.0,0.13,On-Time,1830212.5,611191.0
7783,Bandipora,Male,Urban,Unknown,Existing Enterprise,Unknown,JKBK027983,17.0,76.0,48.0,108.0,29.0,212.0,72629.0,24.0,9.83,17897.0,0.3,58.0,0.25,On-Time,2073537.0,4091000.0
7784,Shopian,Female,Unknown,Unknown,Unknown,Unknown,JKBK029219,20.0,70.0,42.0,65.0,7.0,188.0,90359.0,35.12,10.44,17897.0,0.3,29.0,0.43,On-Time,3204168.0,1530242.0
7785,Doda,Male,Urban,Visual,Unknown,It,JKBK062302,5.0,35.0,29.0,104.0,8.0,181.0,17784.0,48.0,8.65,17897.0,0.3,93.0,0.21,Late,44061.0,3068000.0
7786,Kulgam,Other,Unknown,Unknown,Nano Entrepreneur,Tourism,JKBK011525,36.0,28.0,56.0,63.0,35.0,212.0,85644.0,35.12,13.82,17897.0,0.3,78.0,0.58,On-Time,1830212.5,2301000.0
7787,Kathua,Female,Rural,Locomotor,Nano Entrepreneur,Tourism,JKBK065566,14.0,57.0,8.0,8.0,16.0,164.0,47007.0,12.0,9.32,17897.0,0.3,76.0,0.68,Late,4049390.0,5731537.0
7788,Anantnag,Unknown,Urban,Visual,Existing Enterprise,Unknown,JKBK016664,20.0,85.0,42.0,89.0,36.0,188.0,56188.0,60.0,10.14,17897.0,0.3,60.0,0.88,Late,5242261.0,2301000.0
7789,Samba,Male,Unknown,Multiple,Unknown,Tourism,JKBK032570,16.0,17.0,47.0,94.0,14.0,188.0,103795.0,24.0,10.77,17897.0,0.3,12.0,0.93,Default,10652.0,2006000.0
7790,Doda,Female,Rural,Unknown,Nano Entrepreneur,Manufacturing,JKBK070817,36.0,62.0,52.0,112.0,15.0,212.0,22008.0,12.0,7.38,17897.0,0.3,51.0,0.4,Late,38407.0,7307.0
7791,Jammu,Unknown,Urban,Locomotor,Nano Entrepreneur,Services,JKBK074773,26.0,52.0,32.0,65.0,22.0,188.0,35537.0,60.0,7.31,17897.0,0.3,83.0,0.81,Unknown,4957774.0,6625888.0
7792,Kathua,Unknown,Rural,Locomotor,Nano Entrepreneur,It,JKBK044124,24.0,77.0,55.0,88.0,26.0,212.0,64658.0,18.0,7.07,17897.0,0.3,42.0,0.75,Unknown,5727595.0,4792000.0
7793,Bandipora,Unknown,Urban,Multiple,Existing Enterprise,Tourism,JKBK075469,11.0,30.0,41.0,10.0,28.0,164.0,67342.0,35.12,10.91,17897.0,0.3,74.0,0.06,Late,667000.0,1746263.0
7794,Udhampur,Male,Unknown,Unknown,Existing Enterprise,Tourism,JKBK067133,10.0,63.0,39.0,74.0,5.0,191.0,49311.0,48.0,12.0,17897.0,0.3,77.0,0.92,Late,285144.0,3086270.0
7795,Jammu,Male,Rural,Unknown,Existing Enterprise,Services,JKBK048329,10.0,13.0,22.0,50.0,19.0,164.0,89118.0,24.0,6.64,17897.0,0.3,38.0,0.17,Default,5579872.0,2301000.0
7796,Ganderbal,Female,Urban,Unknown,Existing Enterprise,Tourism,JKBK033574,15.0,48.0,32.0,65.0,41.0,188.0,91794.0,12.0,13.14,17897.0,0.3,58.0,0.17,Late,1830212.5,41924.0
7797,Budgam,Male,Rural,Hearing,Msme Sunrise Sector,Agri,JKBK014688,14.0,58.0,6.0,15.0,13.0,164.0,75274.0,48.0,6.59,17897.0,0.3,94.0,0.0,On-Time,1080363.0,1040000.0
7798,Jammu,Unknown,Unknown,Visual,Unknown,Retail,JKBK023004,23.0,11.0,24.0,51.0,6.0,164.0,64658.0,18.0,9.48,17897.0,0.3,65.0,0.04,On-Time,1830212.5,26092.0
7799,Ramban,Male,Unknown,Visual,Nano Entrepreneur,Manufacturing,JKBK041667,28.0,83.0,43.0,25.0,18.0,197.0,25161.0,24.0,8.85,17897.0,0.3,57.0,0.09,On-Time,1830212.5,5277000.0
7800,Pulwama,Other,Rural,Unknown,Existing Enterprise,Retail,JKBK028987,28.0,59.0,5.0,18.0,3.0,164.0,110761.0,24.0,8.51,17897.0,0.3,99.0,0.01,On-Time,376884.0,6594472.0
7801,Kathua,Female,Unknown,Unknown,Existing Enterprise,Unknown,JKBK017820,12.0,66.0,25.0,97.0,9.0,209.0,87309.0,35.12,9.35,17897.0,0.3,19.0,0.85,On-Time,7995.0,5385000.0
7802,Shopian,Male,Urban,Visual,Existing Enterprise,Manufacturing,JKBK053564,20.0,81.0,32.0,56.0,24.0,188.0,81527.0,36.0,11.69,17897.0,0.3,11.0,0.2,On-Time,31456.0,6128511.0
7803,Baramulla,Unknown,Unknown,Unknown,Existing Enterprise,Unknown,JKBK036250,16.0,75.0,17.0,9.0,17.0,164.0,15585.0,48.0,7.75,17897.0,0.3,69.0,0.22,On-Time,1619115.0,1992.0
7804,Pulwama,Male,Urban,Hearing,Msme Sunrise Sector,Unknown,JKBK071053,34.0,87.0,40.0,34.0,27.0,212.0,52306.0,35.12,12.16,17897.0,0.3,56.0,0.32,On-Time,24408.0,2301000.0
7805,Jammu,Unknown,Urban,Locomotor,Nano Entrepreneur,Healthcare,JKBK045731,13.0,45.0,22.0,65.0,19.0,188.0,105227.0,12.0,12.16,17897.0,0.3,54.0,0.88,Late,3123000.0,311000.0
7806,Reasi,Female,Urban,Visual,Msme Sunrise Sector,Unknown,JKBK021950,29.0,67.0,54.0,74.0,18.0,212.0,32957.0,36.0,10.42,17897.0,0.3,11.0,0.63,Late,4802178.0,31350.0
7807,Baramulla,Male,Urban,Multiple,Existing Enterprise,Manufacturing,JKBK016185,38.0,60.0,5.0,50.0,17.0,170.0,111470.0,24.0,7.87,17897.0,0.3,95.0,0.65,Default,2543725.0,6583574.0
7808,Ramban,Other,Unknown,Unknown,Msme Sunrise Sector,It,JKBK088761,20.0,48.0,11.0,35.0,31.0,188.0,113896.0,12.0,9.24,17897.0,0.3,100.0,0.71,Late,1886000.0,2689976.0
7809,Rajouri,Female,Urban,Unknown,Nano Entrepreneur,Retail,JKBK077111,3.0,20.0,59.0,86.0,13.0,181.0,62972.0,36.0,8.51,17897.0,0.3,91.0,0.16,Default,1830212.5,178556.0
7810,Ganderbal,Female,Urban,Visual,Nano Entrepreneur,Retail,JKBK040327,16.0,61.0,48.0,59.0,39.0,212.0,77038.0,35.12,10.23,17897.0,0.3,100.0,0.15,Default,1830212.5,4198450.0
7811,Kupwara,Male,Urban,Unknown,Existing Enterprise,Tourism,JKBK023744,20.0,27.0,18.0,60.0,38.0,188.0,37743.0,18.0,7.78,17897.0,0.3,75.0,0.53,Unknown,1830212.5,4199025.0
7812,Kishtwar,Male,Rural,Hearing,Msme Sunrise Sector,Tourism,JKBK062214,20.0,63.0,55.0,97.0,40.0,188.0,20336.0,60.0,7.57,17897.0,0.3,97.0,0.51,Late,1830212.5,2571000.0
7813,Rajouri,Female,Rural,Unknown,Msme Sunrise Sector,Manufacturing,JKBK041399,7.0,13.0,24.0,114.0,18.0,176.0,104605.0,24.0,8.65,17897.0,0.3,64.0,0.32,On-Time,25990.0,5978000.0
7814,Kupwara,Female,Urban,Unknown,Msme Sunrise Sector,Retail,JKBK060322,0.0,58.0,40.0,30.0,24.0,164.0,117026.0,60.0,12.29,17897.0,0.3,93.0,0.71,Late,3698700.0,6137583.0
7815,Samba,Other,Rural,Hearing,Existing Enterprise,Agri,JKBK036890,6.0,48.0,57.0,113.0,31.0,188.0,84434.0,35.12,10.37,17897.0,0.3,22.0,0.58,On-Time,1830212.5,2301000.0
7816,Rajouri,Male,Urban,Locomotor,Existing Enterprise,Services,JKBK043629,28.0,48.0,13.0,115.0,40.0,188.0,104578.0,12.0,6.76,17897.0,0.3,98.0,0.88,Default,4787885.0,2301000.0
7817,Pulwama,Unknown,Urban,Hearing,Existing Enterprise,It,JKBK047375,21.0,52.0,32.0,58.0,15.0,188.0,54013.0,48.0,6.75,17897.0,0.3,16.0,0.65,Default,1830212.5,4906000.0
7818,Ganderbal,Male,Urban,Unknown,Existing Enterprise,Tourism,JKBK060025,3.0,64.0,12.0,53.0,29.0,164.0,68732.0,35.12,10.31,17897.0,0.3,41.0,0.38,Default,1830212.5,529586.0
7819,Shopian,Male,Unknown,Unknown,Nano Entrepreneur,Tourism,JKBK021968,13.0,61.0,32.0,88.0,24.0,188.0,55745.0,18.0,12.91,17897.0,0.3,32.0,0.53,Late,3049988.0,6076000.0
7820,Kishtwar,Unknown,Urban,Unknown,Msme Sunrise Sector,Unknown,JKBK079688,24.0,37.0,12.0,87.0,40.0,200.0,67200.0,18.0,10.53,17897.0,0.3,89.0,0.48,On-Time,31128.0,16248.0
7821,Udhampur,Female,Rural,Hearing,Nano Entrepreneur,Agri,JKBK081812,20.0,55.0,58.0,34.0,4.0,188.0,65549.0,18.0,8.79,17897.0,0.3,22.0,0.71,Late,3060000.0,6036.0
