Application ID,District Name,Gender,Residential Type,Specially Abled Type,Enterprise Type,Sector,IFSC Code,Application Date,Initiated Flag,Submitted Flag,Verified by BHD Flag,Verified by SBDU Flag,Approved by DLIC Flag,Bank Sanctioned Flag,Bank Disbursed Flag,Days_to_BHD_Verification,Days_to_SBDU_Verification,Days_to_DLIC_Approval,Days_to_Bank_Sanction,Days_to_Disbursement,Total_TAT_Days,Loan Amount (Mixed Units),Project Cost (Mixed Units),Applicant_Monthly_Income,Loan_Tenure_Months,Interest_Rate_%,EMI_Amount,EMI_to_Income_Ratio,Risk_Score,Credit_Eligibility_Score,Repayment_Status,Days_Overdue
8454.0,Udhampur,,urban ,,MSME Sunrise Sector,IT,JKBK080279,2023-12-01,1.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0,,13.0,26.0,,,1000657,$3943,16154.0,24.0,,,,,,On-time,0.0
8455.0,Kathua,,rural,Hearing,MSME Sunrise Sector,Healthcare,JKBK084675,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,39.0,55.0,40.0,,24.0,,$25490,,19144.0,12.0,12.75,,,39.0,0.45,ONTIME,0.0
8456.0,Ganderbal,Female,Rural,Locomotor,,Tourism,JKBK065453,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,10.0,60.0,92.0,17.0,184.0,$8117,,21176.0,24.0,10.88,,,13.0,0.93,,130.0
8457.0,Pulwama,male ,Urban,Visual,Nano Entrepreneur,IT,JKBK042887,2025-10-14,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,75.0,17.0,82.0,21.0,,$15638,1973k INR,28012.0,36.0,10.98,,,94.0,0.6,Default,0.0
8458.0,Anantnag,male ,Urban,,MSME Sunrise Sector,Tourism,JKBK074904,As on Feb 2026,1.0,1.0,1.0,1.0,1.0,0.0,0.0,26.0,70.0,53.0,86.0,17.0,252.0,$2059,4589639,41484.0,12.0,,,,70.0,0.36,On-time,0.0
8459.0,Ganderbal,FEMALE,urban ,Multiple,MSME Sunrise Sector,Retail,JKBK061699,2025-09-25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,,28.0,114.0,42.0,,3771k INR,$51299,28573.0,12.0,12.6,,,45.0,0.27,Delayed,0.0
8460.0,Bandipora,male ,rural,,,,JKBK073263,9-21-2026,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,59.0,34.0,22.0,41.0,161.0,₹4669488,₹2774213,14640.0,,9.84,,,75.0,0.59,,0.0
8461.0,Kishtwar,Other,,,Nano Entrepreneur,Healthcare,JKBK025779,28/9/2025,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,62.0,54.0,57.0,,,$39063,$39253,32079.0,18.0,13.54,,,28.0,0.48,Default,0.0
8462.0,Ramban,FEMALE,rural,,Existing enterprise,,JKBK074576,1/2/2024,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,,9.0,11.0,,,,85111.0,48.0,8.23,,,44.0,0.74,late,0.0
8463.0,Budgam,Male,,,MSME Sunrise Sector,Agri,JKBK054076,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0,38.0,102.0,44.0,233.0,2185k INR,,,36.0,13.47,,,24.0,0.68,,0.0
8464.0,Ganderbal,Other,Rural,,,,JKBK076425,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,37.0,76.0,,17.0,15.0,,3594234,$9213,75615.0,24.0,6.76,,,14.0,0.52,,56.0
8465.0,Doda,male ,urban ,Locomotor,Existing Enterprise,Healthcare,JKBK057029,2/6/2024,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,85.0,30.0,28.0,40.0,,₹399573,,13507.0,18.0,12.63,,,74.0,0.3,Default,125.0
8466.0,Poonch,Male,Rural,Hearing,nano entrepreneur,IT,JKBK048383,As on Feb 2026,1.0,1.0,0.0,1.0,1.0,0.0,0.0,35.0,,4.0,81.0,18.0,,$10606,1640k INR,43191.0,18.0,13.8,,,22.0,0.96,late,0.0
8467.0,Doda,Other,Rural,Hearing,,Healthcare,JKBK065206,9-3-2025,1.0,1.0,0.0,1.0,1.0,0.0,0.0,35.0,54.0,33.0,61.0,,,₹4118666,4060k INR,79428.0,12.0,11.96,,,40.0,0.17,Default,0.0
8468.0,Poonch,Female,urban ,Locomotor,Existing enterprise,Manufacturing,JKBK025283,2023-10-18,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,28.0,45.0,110.0,24.0,215.0,₹3666534,4777095,14336.0,24.0,10.29,,,45.0,0.53,,0.0
8469.0,Reasi,male ,Urban,Locomotor,MSME Sunrise Sector,IT,JKBK018488,2021-09-04,1.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,77.0,27.0,45.0,34.0,197.0,₹1680896,,79396.0,60.0,12.58,,,82.0,0.36,,0.0
8470.0,Reasi,,,,MSME Sunrise Sector,IT,JKBK072736,As on Feb 2026,1.0,1.0,0.0,1.0,0.0,0.0,0.0,21.0,10.0,51.0,,,,1927350,,,12.0,9.37,,,,0.73,Default,0.0
8471.0,Kishtwar,Female,rural,Hearing,,Retail,JKBK023004,As on Feb 2026,1.0,1.0,0.0,1.0,1.0,1.0,1.0,8.0,52.0,,76.0,13.0,,$31420,,103145.0,,,,,20.0,0.55,Default,0.0
8472.0,Kathua,,urban ,,MSME Sunrise Sector,Tourism,JKBK033127,As on Feb 2026,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,44.0,81.0,45.0,210.0,₹4848174,3832566,23437.0,60.0,13.94,,,91.0,0.63,On-time,150.0
8473.0,Kathua,male ,Urban,,Nano Entrepreneur,Services,JKBK051895,9/7/2023,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,70.0,56.0,58.0,24.0,212.0,₹3926407,$51226,101794.0,36.0,9.06,,,70.0,,,172.0
8474.0,Bandipora,Other,Rural,,nano entrepreneur,IT,JKBK024294,11/12/2026,1.0,1.0,0.0,1.0,1.0,0.0,0.0,11.0,10.0,45.0,103.0,20.0,189.0,405944,₹5606333,32762.0,48.0,11.54,,,53.0,0.89,,0.0
8475.0,Udhampur,,,,nano entrepreneur,Services,JKBK027614,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,80.0,49.0,66.0,28.0,242.0,4117k INR,₹3932332,56625.0,,8.3,,,52.0,0.54,late,0.0
8476.0,Samba,Male,Urban,Multiple,MSME Sunrise Sector,Services,JKBK027223,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,14.0,66.0,7.0,39.0,38.0,164.0,₹3281718,,85168.0,12.0,13.89,26682.0,0.313,69.0,0.78,,0.0
8477.0,Samba,Other,,,Existing enterprise,Services,JKBK041667,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,27.0,33.0,4.0,,,,2463513,₹1118616,12586.0,12.0,13.58,,,29.0,0.49,On-time,109.0
8478.0,Kathua,,rural,,Nano Entrepreneur,Services,JKBK066668,2024-10-09,1.0,1.0,0.0,1.0,1.0,0.0,0.0,18.0,44.0,12.0,33.0,,,$32486,,31553.0,36.0,6.54,,,10.0,0.45,Default,0.0
8479.0,Shopian,,Rural,Visual,MSME Sunrise Sector,Agri,JKBK039783,3/7/2022,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,21.0,49.0,54.0,29.0,,4130587,1163181,118586.0,24.0,6.98,,,88.0,0.48,late,0.0
8480.0,Budgam,FEMALE,,,,Services,JKBK077003,2026-03-26,1.0,1.0,0.0,1.0,1.0,0.0,0.0,28.0,79.0,8.0,60.0,22.0,197.0,5273779,₹5329257,76792.0,18.0,10.9,,,72.0,0.08,Default,154.0
8481.0,Udhampur,Other,rural,,,Services,JKBK045432,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,14.0,11.0,48.0,46.0,21.0,140.0,,,9622.0,,8.93,,,40.0,0.07,ONTIME,104.0
8482.0,Pulwama,male ,Rural,Visual,MSME Sunrise Sector,Manufacturing,JKBK094497,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,46.0,,,39.0,,₹4628889,2157k INR,84614.0,,8.97,,,25.0,0.13,ONTIME,0.0
8483.0,Udhampur,Female,,Visual,MSME Sunrise Sector,,JKBK012264,12-5-2021,1.0,1.0,0.0,1.0,1.0,0.0,0.0,24.0,26.0,14.0,79.0,36.0,179.0,$46823,₹2117472,47582.0,48.0,9.62,,,95.0,0.72,,89.0
8483.0,Doda,Female,,Multiple,nano entrepreneur,Services,JKBK048207,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,40.0,55.0,72.0,35.0,206.0,₹3246560,4791k INR,29060.0,18.0,,,,18.0,0.8,ONTIME,0.0
8485.0,Kulgam,Female,Urban,,,,JKBK074677,2024-02-04,1.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,52.0,13.0,63.0,41.0,192.0,₹2834440,,12327.0,12.0,7.8,,,39.0,0.75,ONTIME,0.0
8486.0,Kupwara,Female,,Multiple,Nano Entrepreneur,Healthcare,JKBK056907,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,,,116.0,35.0,,₹4662152,,108671.0,,8.02,,,59.0,0.62,On-time,0.0
8486.0,Pulwama,FEMALE,urban ,,Existing Enterprise,,JKBK021734,7/10/2026,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,66.0,26.0,70.0,19.0,197.0,3104645,₹325131,29365.0,,12.99,,,57.0,0.54,,0.0
8488.0,Shopian,FEMALE,,Visual,Nano Entrepreneur,Agri,JKBK074677,2022-01-10,1.0,1.0,0.0,1.0,1.0,0.0,0.0,21.0,27.0,48.0,,13.0,,₹3774627,,61486.0,18.0,13.58,,,81.0,0.67,Default,0.0
8489.0,Baramulla,FEMALE,,Multiple,Existing enterprise,Tourism,JKBK080949,3-6-2023,1.0,1.0,0.0,1.0,1.0,0.0,0.0,34.0,88.0,6.0,76.0,11.0,215.0,2785k INR,₹3135536,60049.0,60.0,11.52,,,15.0,0.99,On-time,7.0
8490.0,Baramulla,,urban ,Visual,MSME Sunrise Sector,Healthcare,JKBK036491,As on Feb 2026,1.0,1.0,0.0,1.0,1.0,1.0,0.0,32.0,72.0,33.0,80.0,35.0,252.0,₹3904051,4561390,11798.0,60.0,7.71,3255.0,0.276,72.0,0.65,ONTIME,0.0
8491.0,Samba,male ,rural,,Nano Entrepreneur,Retail,JKBK048383,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,42.0,104.0,20.0,,261k INR,$1035,,18.0,12.01,,,48.0,0.06,late,0.0
8492.0,Poonch,Female,Urban,Visual,Existing Enterprise,Healthcare,JKBK060718,As on Feb 2026,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,84.0,,67.0,19.0,,1669k INR,2262186,32104.0,48.0,11.62,,,69.0,0.51,On-time,105.0
8493.0,Doda,FEMALE,rural,Visual,MSME Sunrise Sector,,JKBK048359,As on Feb 2026,1.0,1.0,0.0,1.0,1.0,0.0,0.0,28.0,12.0,4.0,104.0,,,654118,6344308,92077.0,18.0,8.68,,,76.0,,ONTIME,0.0
8494.0,Bandipora,male ,,Visual,Existing enterprise,Services,JKBK030952,2021-08-07,1.0,1.0,0.0,1.0,1.0,1.0,1.0,8.0,62.0,26.0,109.0,44.0,249.0,,6954120,106934.0,48.0,10.63,44133.0,0.413,14.0,0.3,late,0.0
8495.0,Jammu,FEMALE,rural,Hearing,MSME Sunrise Sector,Services,JKBK028441,11/12/2024,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,54.0,14.0,,27.0,,$3535,,113306.0,48.0,12.58,,,48.0,0.9,,0.0
8496.0,Baramulla,Female,Urban,,Existing Enterprise,Services,JKBK088000,8-5-2023,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.0,85.0,48.0,101.0,35.0,276.0,,,66858.0,,9.47,,,57.0,0.19,Default,0.0
8497.0,Anantnag,Female,rural,Locomotor,Existing Enterprise,Manufacturing,JKBK033421,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,65.0,55.0,55.0,20.0,,4560k INR,$50431,99291.0,60.0,9.08,,,5.0,0.71,Default,0.0
8498.0,Kulgam,FEMALE,,Multiple,Nano Entrepreneur,,JKBK025453,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,16.0,30.0,51.0,7.0,105.0,$27421,₹6473448,106820.0,36.0,8.0,,,34.0,0.72,Default,0.0
8499.0,Anantnag,FEMALE,urban ,Multiple,Existing Enterprise,Tourism,JKBK038182,20/6/2025,1.0,1.0,0.0,1.0,1.0,0.0,0.0,40.0,29.0,4.0,39.0,26.0,138.0,,₹3770958,57585.0,12.0,6.59,,,45.0,0.13,late,0.0
8500.0,Srinagar,FEMALE,Rural,,,Services,JKBK058595,2025-11-14,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,88.0,33.0,97.0,17.0,238.0,$36248,$45786,40978.0,60.0,9.41,7630.0,0.186,22.0,0.35,Default,0.0
8501.0,Kulgam,male ,urban ,Visual,nano entrepreneur,Tourism,JKBK079910,1-18-2025,1.0,1.0,0.0,1.0,1.0,0.0,0.0,38.0,7.0,54.0,114.0,3.0,216.0,4755k INR,2581k INR,104911.0,,10.76,,,90.0,0.45,ONTIME,0.0
8502.0,Budgam,Other,urban ,Visual,nano entrepreneur,,JKBK037524,1/1/2024,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,,112.0,44.0,,391385,4966k INR,81951.0,60.0,13.6,,,58.0,0.71,Delayed,0.0
8503.0,Samba,Male,rural,,MSME Sunrise Sector,IT,JKBK086231,22/7/2021,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,39.0,15.0,17.0,8.0,82.0,411013,,92137.0,12.0,7.4,,,40.0,0.43,Delayed,0.0
8504.0,Samba,Male,rural,,Existing enterprise,IT,JKBK083736,19/8/2025,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,85.0,16.0,70.0,,,₹909494,,,48.0,13.98,,,11.0,0.13,Delayed,0.0
8505.0,Budgam,Other,,,Existing enterprise,Manufacturing,JKBK029219,6/12/2024,1.0,1.0,0.0,1.0,1.0,1.0,1.0,13.0,84.0,24.0,99.0,2.0,222.0,,6203k INR,90940.0,60.0,8.59,32583.0,0.358,68.0,0.96,On-time,0.0
8506.0,Reasi,,rural,Hearing,Existing Enterprise,Tourism,JKBK061970,As on Feb 2026,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0,9.0,58.0,44.0,184.0,₹4863289,,66898.0,60.0,9.12,21014.0,0.314,,0.02,Delayed,23.0
8507.0,Shopian,FEMALE,urban ,Locomotor,Existing Enterprise,Retail,JKBK017267,2021-04-06,1.0,1.0,0.0,1.0,1.0,1.0,1.0,8.0,64.0,46.0,8.0,5.0,131.0,1026031,3198089,57534.0,48.0,10.61,20641.0,0.359,55.0,0.67,late,131.0
8508.0,Kupwara,FEMALE,rural,,Nano Entrepreneur,,JKBK092458,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,7.0,16.0,21.0,12.0,,$47031,$16030,45869.0,24.0,12.04,,,18.0,0.08,ONTIME,178.0
8509.0,Ramban,,rural,Locomotor,,,JKBK075323,17/9/2023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,34.0,30.0,101.0,18.0,198.0,$16733,₹1635792,29391.0,24.0,9.12,,,21.0,0.19,ONTIME,0.0
8510.0,Srinagar,,Urban,Visual,Existing enterprise,Healthcare,JKBK045432,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,35.0,35.0,51.0,53.0,29.0,203.0,3519619,$3776,12290.0,24.0,7.97,,,39.0,0.16,Delayed,0.0
8511.0,Jammu,Male,Rural,Hearing,Existing enterprise,Healthcare,JKBK078062,2023-07-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,20.0,20.0,43.0,,,,,,18.0,,,,47.0,0.93,Delayed,0.0
8512.0,Anantnag,male ,,,nano entrepreneur,Agri,JKBK092458,3-14-2025,1.0,1.0,0.0,1.0,1.0,1.0,1.0,26.0,72.0,36.0,74.0,,,₹1768186,5652k INR,91313.0,48.0,8.87,16650.0,0.182,15.0,0.91,,0.0
8513.0,Jammu,Female,Rural,,Existing enterprise,Healthcare,JKBK074773,As on Feb 2026,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,58.0,48.0,,14.0,,₹3427860,6869861,116117.0,36.0,7.42,18816.0,0.162,28.0,0.04,Default,0.0
8514.0,Poonch,Male,,,,Manufacturing,JKBK066668,As on Feb 2026,1.0,1.0,0.0,1.0,0.0,0.0,0.0,24.0,40.0,36.0,96.0,23.0,219.0,,168564,36192.0,36.0,6.73,,,45.0,0.5,Delayed,0.0
8515.0,Anantnag,male ,,,MSME Sunrise Sector,,JKBK074395,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,34.0,57.0,111.0,32.0,246.0,₹2274839,,118556.0,18.0,13.11,26836.0,0.226,56.0,0.18,late,0.0
8516.0,Baramulla,Male,Urban,Multiple,MSME Sunrise Sector,IT,JKBK079413,2024-02-02,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,72.0,27.0,103.0,34.0,,,,78636.0,12.0,8.22,,,64.0,0.27,Delayed,0.0
8517.0,Reasi,FEMALE,Urban,Multiple,MSME Sunrise Sector,Tourism,JKBK041667,8/2/2026,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,,19.0,61.0,,,3380k INR,₹2292891,64297.0,,,,,14.0,0.68,ONTIME,0.0
8518.0,Baramulla,Female,Urban,,Existing Enterprise,Healthcare,JKBK045731,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,9.0,39.0,94.0,,,,2507567,56269.0,12.0,,,,5.0,0.25,late,30.0
8519.0,Jammu,male ,urban ,,Existing enterprise,Healthcare,JKBK091328,2024-03-21,1.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,18.0,37.0,80.0,,,,5753270,22117.0,12.0,10.39,,,16.0,0.17,ONTIME,0.0
8520.0,Udhampur,Male,Rural,,,Services,JKBK041667,As on Feb 2026,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,67.0,5.0,84.0,5.0,163.0,₹2926691,1548k INR,94035.0,48.0,8.94,17671.0,0.188,14.0,0.0,late,0.0
8521.0,Reasi,Other,urban ,Locomotor,MSME Sunrise Sector,Manufacturing,JKBK029219,6-22-2024,1.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,72.0,,,32.0,,4436k INR,277923,44679.0,36.0,10.78,,,40.0,0.51,late,179.0
8522.0,Udhampur,male ,rural,Locomotor,,,JKBK084740,8-15-2026,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,55.0,16.0,110.0,9.0,204.0,₹1622341,₹560139,103045.0,48.0,12.25,,,41.0,0.15,late,0.0
8523.0,Budgam,Other,Rural,Multiple,Existing Enterprise,Services,JKBK027436,4-21-2022,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,,7.0,38.0,42.0,,$14337,,119213.0,,8.51,,,76.0,0.86,,22.0
8524.0,Baramulla,male ,urban ,,nano entrepreneur,IT,JKBK032497,2-6-2022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,81.0,25.0,65.0,25.0,231.0,$10341,₹5564051,90094.0,48.0,8.51,18148.0,0.201,54.0,,,0.0
8525.0,Rajouri,FEMALE,rural,Visual,nano entrepreneur,Healthcare,JKBK086887,2025-08-27,1.0,1.0,0.0,1.0,1.0,0.0,0.0,25.0,84.0,30.0,44.0,18.0,201.0,₹3287250,,60238.0,60.0,12.8,,,98.0,0.88,late,0.0
8526.0,Doda,,Urban,,,Manufacturing,JKBK053564,As on Feb 2026,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,53.0,52.0,52.0,36.0,,4326k INR,5596k INR,49954.0,24.0,9.74,,,73.0,0.37,Default,0.0
8527.0,Bandipora,Other,Urban,,Existing Enterprise,Manufacturing,JKBK039783,As on Feb 2026,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,62.0,40.0,93.0,14.0,215.0,$44958,1746836,10705.0,24.0,14.32,,,82.0,0.79,Delayed,172.0
8528.0,Udhampur,Male,Rural,Hearing,nano entrepreneur,,JKBK029949,20/4/2023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,51.0,42.0,112.0,31.0,260.0,2596399,,99310.0,,11.91,,,69.0,0.25,Delayed,0.0
8529.0,Doda,Female,,,Existing enterprise,IT,JKBK075986,10/1/2021,1.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,38.0,43.0,53.0,37.0,197.0,371k INR,,49432.0,,10.42,,,31.0,0.92,On-time,95.0
8530.0,Udhampur,,rural,,MSME Sunrise Sector,Healthcare,JKBK041524,13/9/2023,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,81.0,35.0,61.0,,,$40146,$40987,110137.0,60.0,8.62,45147.0,0.41,41.0,0.91,Default,0.0
8531.0,Kulgam,male ,urban ,Multiple,MSME Sunrise Sector,Healthcare,JKBK092458,2026-08-24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0,81.0,31.0,99.0,,,,₹1767362,46203.0,18.0,8.61,14980.0,0.324,5.0,0.57,ONTIME,0.0
8532.0,Samba,FEMALE,rural,Visual,Existing Enterprise,IT,JKBK089603,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,77.0,13.0,22.0,45.0,159.0,₹3314801,,106446.0,18.0,14.01,,,18.0,0.47,ONTIME,0.0
8533.0,Budgam,Male,,Hearing,Existing Enterprise,Agri,JKBK033776,,1.0,0.0,0.0,1.0,1.0,1.0,1.0,32.0,25.0,44.0,63.0,19.0,183.0,,$45372,,,10.92,,,34.0,0.14,,0.0
8534.0,Budgam,FEMALE,,Locomotor,MSME Sunrise Sector,Healthcare,JKBK067133,24/8/2022,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,8.0,52.0,15.0,,,4760k INR,83839.0,18.0,9.55,,,15.0,0.84,late,0.0
8535.0,Kulgam,Male,,Locomotor,Existing Enterprise,Agri,JKBK033628,As on Feb 2026,1.0,1.0,0.0,1.0,0.0,0.0,0.0,27.0,79.0,4.0,69.0,40.0,219.0,,₹2130266,98518.0,36.0,8.7,,,13.0,0.4,late,2.0
8536.0,Ganderbal,Male,Rural,,MSME Sunrise Sector,Manufacturing,JKBK039878,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,27.0,5.0,104.0,5.0,,2551k INR,₹3534161,64863.0,36.0,12.85,,,44.0,0.76,late,0.0
8537.0,Pulwama,FEMALE,Urban,,MSME Sunrise Sector,Healthcare,JKBK092433,1/2/2023,1.0,1.0,0.0,1.0,1.0,0.0,0.0,28.0,37.0,49.0,88.0,23.0,225.0,2141374,5999894,22502.0,,9.82,,,53.0,0.39,Default,0.0
8538.0,Ganderbal,Female,Urban,Hearing,,Tourism,JKBK077111,13/5/2022,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,17.0,25.0,44.0,35.0,,$24743,₹5184292,59946.0,60.0,12.08,9148.0,0.153,17.0,0.87,On-time,0.0
8539.0,Udhampur,Female,Urban,Visual,MSME Sunrise Sector,Retail,JKBK030383,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,26.0,90.0,25.0,59.0,8.0,208.0,,3159k INR,119764.0,36.0,6.56,,,49.0,0.32,Default,39.0
8540.0,Samba,Male,Rural,Multiple,Existing enterprise,,JKBK041667,As on Feb 2026,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39.0,57.0,35.0,117.0,21.0,269.0,$18602,₹4453398,70475.0,36.0,7.37,15897.0,0.226,55.0,,ONTIME,0.0
8541.0,Udhampur,Female,Urban,,MSME Sunrise Sector,Manufacturing,JKBK047140,As on Feb 2026,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,16.0,16.0,23.0,,2814275,$27120,35599.0,60.0,12.65,,,19.0,0.94,,0.0
8542.0,Udhampur,Other,Urban,Locomotor,,,JKBK054843,As on Feb 2026,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,21.0,92.0,18.0,154.0,$49336,,26068.0,12.0,13.43,,,76.0,0.12,On-time,0.0
8543.0,Reasi,FEMALE,Rural,Hearing,Existing enterprise,Retail,JKBK074677,9-10-2023,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,43.0,,104.0,14.0,,646015,3216790,79865.0,24.0,6.86,,,80.0,0.04,Delayed,0.0
8544.0,Kupwara,,Urban,Visual,Existing Enterprise,,JKBK044255,21/3/2024,1.0,1.0,0.0,1.0,0.0,0.0,0.0,40.0,23.0,26.0,118.0,13.0,220.0,$13140,6389k INR,118100.0,18.0,8.04,,,19.0,0.93,Default,0.0
8545.0,Budgam,,Rural,Locomotor,,Manufacturing,JKBK067164,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,51.0,28.0,53.0,22.0,160.0,$17744,₹3600254,65425.0,48.0,9.99,,,28.0,0.19,Default,105.0
8546.0,Kulgam,,rural,Hearing,Nano Entrepreneur,Agri,JKBK048520,2022-09-15,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,32.0,54.0,118.0,45.0,264.0,,$22482,72588.0,48.0,10.01,,,46.0,0.04,late,0.0
8547.0,Udhampur,Male,Rural,Visual,,IT,JKBK029049,10/4/2023,1.0,1.0,0.0,1.0,1.0,0.0,0.0,11.0,26.0,48.0,7.0,9.0,101.0,1838629,5345936,25599.0,48.0,13.05,,,69.0,0.74,Delayed,0.0
8548.0,Poonch,FEMALE,Urban,,Existing Enterprise,Services,JKBK061487,6-18-2026,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.0,65.0,9.0,94.0,11.0,186.0,,$25786,55731.0,18.0,14.15,22269.0,0.4,38.0,0.86,On-time,25.0
8549.0,Udhampur,male ,Urban,Hearing,nano entrepreneur,IT,JKBK073365,2021-08-23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,64.0,31.0,66.0,40.0,211.0,3084k INR,₹5599413,107304.0,60.0,13.97,41073.0,0.383,51.0,0.78,Delayed,0.0
8550.0,Bandipora,Male,rural,,MSME Sunrise Sector,Agri,JKBK061226,28/5/2022,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,26.0,20.0,,21.0,,5642413,1222498,94286.0,60.0,7.54,,,54.0,0.76,Default,0.0
8551.0,Udhampur,,Urban,Locomotor,Existing enterprise,IT,JKBK030952,As on Feb 2026,1.0,1.0,1.0,1.0,1.0,0.0,0.0,32.0,41.0,47.0,49.0,35.0,204.0,,3087707,63379.0,60.0,11.57,,,51.0,0.36,Delayed,112.0
8552.0,Jammu,Male,rural,Multiple,Nano Entrepreneur,Agri,JKBK031827,11-22-2021,1.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,54.0,47.0,78.0,4.0,222.0,₹328430,1586286,111192.0,36.0,7.81,,,94.0,0.37,Delayed,163.0
8553.0,Kupwara,male ,urban ,,nano entrepreneur,Agri,JKBK077989,12-25-2026,1.0,1.0,0.0,1.0,1.0,0.0,0.0,35.0,75.0,,109.0,23.0,,,3312k INR,91449.0,48.0,11.8,,,36.0,0.54,On-time,0.0
8554.0,Ramban,Male,Rural,,Existing Enterprise,,JKBK047375,2023-09-02,1.0,1.0,1.0,1.0,1.0,0.0,0.0,25.0,32.0,11.0,104.0,5.0,177.0,$20436,4355k INR,92509.0,60.0,10.74,,,84.0,0.78,ONTIME,0.0
8555.0,Budgam,Female,,Locomotor,nano entrepreneur,Tourism,JKBK011525,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,45.0,42.0,104.0,16.0,227.0,₹2561024,,56012.0,,7.01,,,89.0,0.72,Delayed,0.0
